"SYMBOL","STRING_id"
"ARHGDIA","9606.ENSP00000269321"
"ARHGDIB","9606.ENSP00000228945"
"ARHGDIG","9606.ENSP00000219409"
"ARHGEF1","9606.ENSP00000337261"
"ARHGEF10","9606.ENSP00000340297"
"ARHGEF10L","9606.ENSP00000355060"
"ARHGEF11","9606.ENSP00000357177"
"ARHGEF12","9606.ENSP00000380942"
"ARHGEF15","9606.ENSP00000355026"
"ARHGEF16","9606.ENSP00000367629"
"ARHGEF17","9606.ENSP00000263674"
"ARHGEF18","9606.ENSP00000352995"
"ARHGEF19","9606.ENSP00000270747"
"ARHGEF3","9606.ENSP00000341071"
"ARHGEF4","9606.ENSP00000316845"
"ARHGEF5","9606.ENSP00000056217"
"ARHGEF6","9606.ENSP00000250617"
"ARHGEF7","9606.ENSP00000364893"
"ARHGEF9","9606.ENSP00000253401"
"ARID1A","9606.ENSP00000320485"
"ARID1B","9606.ENSP00000344546"
"ARID2","9606.ENSP00000335044"
"ARID3A","9606.ENSP00000263620"
"ARID3B","9606.ENSP00000333193"
"ARID3C","9606.ENSP00000368189"
"ARID4A","9606.ENSP00000347602"
"ARID4B","9606.ENSP00000264183"
"ARID5B","9606.ENSP00000279873"
"ARIH1","9606.ENSP00000369217"
"ARIH2","9606.ENSP00000348769"
"ARL1","9606.ENSP00000261636"
"ARL11","9606.ENSP00000282026"
"ARL13A","9606.ENSP00000398637"
"ARL13B","9606.ENSP00000377769"
"ARL14","9606.ENSP00000323847"
"ARL15","9606.ENSP00000433427"
"ARL16","9606.ENSP00000380635"
"ARL2","9606.ENSP00000246747"
"ARL2BP","9606.ENSP00000219204"
"ARL3","9606.ENSP00000260746"
"ARL4A","9606.ENSP00000349250"
"ARL4C","9606.ENSP00000375057"
"ARL4D","9606.ENSP00000322628"
"ARL5B","9606.ENSP00000366487"
"ARL6","9606.ENSP00000337722"
"ARL6IP","9606.ENSP00000306788"
"ARL6IP2","9606.ENSP00000368237"
"ARL6IP4","9606.ENSP00000313422"
"ARL6IP5","9606.ENSP00000273258"
"ARL8A","9606.ENSP00000272217"
"ARL8B","9606.ENSP00000256496"
"ARL9","9606.ENSP00000353210"
"ARMC1","9606.ENSP00000276569"
"ARMC2","9606.ENSP00000376417"
"ARMC4","9606.ENSP00000306410"
"ARMC6","9606.ENSP00000376148"
"ARMC7","9606.ENSP00000245543"
"ARMC8","9606.ENSP00000420333"
"ARMET","9606.ENSP00000432799"
"ARMETL1","9606.ENSP00000419395"
"ARNT","9606.ENSP00000351407"
"ARNT2","9606.ENSP00000307479"
"ARNTL","9606.ENSP00000374357"
"ARNTL2","9606.ENSP00000266503"
"ARPC1A","9606.ENSP00000262942"
"ARPC1B","9606.ENSP00000252725"
"ARPC2","9606.ENSP00000295685"
"ARPC3","9606.ENSP00000228825"
"ARPC4","9606.ENSP00000388169"
"ARPC5","9606.ENSP00000352918"
"ARPC5L","9606.ENSP00000259477"
"ARPM1","9606.ENSP00000333037"
"ARPP-19","9606.ENSP00000249822"
"ARPP-21","9606.ENSP00000187397"
"ARR3","9606.ENSP00000311538"
"ARRB1","9606.ENSP00000409581"
"ARRB2","9606.ENSP00000269260"
"ARRDC1","9606.ENSP00000360475"
"ARRDC2","9606.ENSP00000222250"
"ARRDC3","9606.ENSP00000265138"
"ARRDC4","9606.ENSP00000268042"
"ARS2","9606.ENSP00000314491"
"ARSA","9606.ENSP00000216124"
"ARSB","9606.ENSP00000264914"
"ARSD","9606.ENSP00000370546"
"ARSE","9606.ENSP00000370526"
"ARSF","9606.ENSP00000352319"
"ARSG","9606.ENSP00000407193"
"ARSH","9606.ENSP00000370522"
"ARSI","9606.ENSP00000333395"
"ARSJ","9606.ENSP00000320219"
"ARSK","9606.ENSP00000369346"
"ART1","9606.ENSP00000250693"
"ART3","9606.ENSP00000348064"
"ART5","9606.ENSP00000352992"
"ARTN","9606.ENSP00000387435"
"ARTS-1","9606.ENSP00000296754"
"ARV1","9606.ENSP00000312458"
"ARVCF","9606.ENSP00000263207"
"ARX","9606.ENSP00000368332"
"AS3MT","9606.ENSP00000358896"
"ASAH1","9606.ENSP00000371152"
"ASAH2","9606.ENSP00000378897"
"ASAH3","9606.ENSP00000301452"
"ASAH3L","9606.ENSP00000342609"
"ASAHL","9606.ENSP00000286733"
"ASAM","9606.ENSP00000405577"
"ASAP","9606.ENSP00000310593"
"ASB1","9606.ENSP00000264607"
"ASB12","9606.ENSP00000363985"
"ASB2","9606.ENSP00000451575"
"ASB3","9606.ENSP00000313756"
"ASB4","9606.ENSP00000321388"
"ASB6","9606.ENSP00000277458"
"ASB7","9606.ENSP00000328327"
"ASB8","9606.ENSP00000320893"
"ASB9","9606.ENSP00000369855"
"ASCC1","9606.ENSP00000339404"
"ASCC2","9606.ENSP00000305502"
"ASCC3","9606.ENSP00000358159"
"ASCC3L1","9606.ENSP00000317123"
"ASCIZ","9606.ENSP00000299575"
"ASCL1","9606.ENSP00000266744"
"ASCL2","9606.ENSP00000332293"
"ASCL3","9606.ENSP00000318846"
"ASCL4","9606.ENSP00000345420"
"ASF1A","9606.ENSP00000229595"
"ASF1B","9606.ENSP00000263382"
"ASGR1","9606.ENSP00000269299"
"ASGR2","9606.ENSP00000347140"
"ASH1L","9606.ENSP00000376204"
"ASH2L","9606.ENSP00000340896"
"ASIP","9606.ENSP00000364092"
"ASL","9606.ENSP00000307188"
"ASMT","9606.ENSP00000370639"
"ASMTL","9606.ENSP00000370718"
"ASNA1","9606.ENSP00000349887"
"ASNS","9606.ENSP00000175506"
"ASPA","9606.ENSP00000263080"
"ASPH","9606.ENSP00000368767"
"ASPHD1","9606.ENSP00000311447"
"ASPM","9606.ENSP00000356379"
"ASPN","9606.ENSP00000364694"
"ASPSCR1","9606.ENSP00000302176"
"ASTE1","9606.ENSP00000312435"
"ASXL1","9606.ENSP00000364839"
"ASXL2","9606.ENSP00000391447"
"ASZ1","9606.ENSP00000284629"
"ATAD1","9606.ENSP00000339016"
"ATAD2","9606.ENSP00000287394"
"ATAD3A","9606.ENSP00000368030"
"ATAD3B","9606.ENSP00000311766"
"ATBF1","9606.ENSP00000268489"
"ATCAY","9606.ENSP00000390941"
"ATE1","9606.ENSP00000224652"
"ATF1","9606.ENSP00000262053"
"ATF2","9606.ENSP00000264110"
"ATF3","9606.ENSP00000344352"
"ATF4","9606.ENSP00000336790"
"ATF5","9606.ENSP00000396954"
"ATF6","9606.ENSP00000356919"
"ATF7","9606.ENSP00000329212"
"ATF7IP","9606.ENSP00000261168"
"ATF7IP2","9606.ENSP00000348799"
"ATG10","9606.ENSP00000282185"
"ATG12","9606.ENSP00000425107"
"ATG16L1","9606.ENSP00000375872"
"ATG16L2","9606.ENSP00000326340"
"ATG3","9606.ENSP00000283290"
"ATG4A","9606.ENSP00000361306"
"ATG4B","9606.ENSP00000384259"
"ATG4C","9606.ENSP00000322159"
"ATG4D","9606.ENSP00000311318"
"ATG5","9606.ENSP00000343313"
"ATG7","9606.ENSP00000346437"
"ATG9A","9606.ENSP00000355173"
"ATG9B","9606.ENSP00000301730"
"ATHL1","9606.ENSP00000387185"
"ATIC","9606.ENSP00000236959"
"ATM","9606.ENSP00000278616"
"ATN1","9606.ENSP00000349076"
"ATOH1","9606.ENSP00000302216"
"ATOH7","9606.ENSP00000362777"
"ATOH8","9606.ENSP00000304676"
"ATOX1","9606.ENSP00000316854"
"ATP10A","9606.ENSP00000349325"
"ATP10B","9606.ENSP00000313600"
"ATP10D","9606.ENSP00000273859"
"ATP11A","9606.ENSP00000283558"
"ATP11B","9606.ENSP00000321195"
"ATP11C","9606.ENSP00000332756"
"ATP12A","9606.ENSP00000218548"
"ATP13A1","9606.ENSP00000349877"
"ATP13A2","9606.ENSP00000327214"
"ATP13A3","9606.ENSP00000256031"
"ATP13A4","9606.ENSP00000339182"
"ATP13A5","9606.ENSP00000341942"
"ATP1A1","9606.ENSP00000295598"
"ATP1A2","9606.ENSP00000354490"
"ATP1A3","9606.ENSP00000302397"
"ATP1A4","9606.ENSP00000357060"
"ATP1B1","9606.ENSP00000356789"
"ATP1B2","9606.ENSP00000250111"
"ATP1B3","9606.ENSP00000286371"
"ATP1B4","9606.ENSP00000218008"
"ATP2A1","9606.ENSP00000349595"
"ATP2A2","9606.ENSP00000440045"
"ATP2A3","9606.ENSP00000353072"
"ATP2B1","9606.ENSP00000261173"
"ATP2B2","9606.ENSP00000324172"
"ATP2B3","9606.ENSP00000263519"
"ATP2B4","9606.ENSP00000350310"
"ATP2C1","9606.ENSP00000376914"
"ATP4A","9606.ENSP00000262623"
"ATP4B","9606.ENSP00000334216"
"ATP5A1","9606.ENSP00000282050"
"ATP5B","9606.ENSP00000262030"
"ATP5C1","9606.ENSP00000349142"
"ATP5D","9606.ENSP00000215375"
"ATP5E","9606.ENSP00000243997"
"ATP5F1","9606.ENSP00000358737"
"ATP5G1","9606.ENSP00000348205"
"ATP5G2","9606.ENSP00000377878"
"ATP5G3","9606.ENSP00000284727"
"ATP5H","9606.ENSP00000301587"
"ATP5I","9606.ENSP00000306003"
"ATP5J","9606.ENSP00000389649"
"ATP5J2","9606.ENSP00000292475"
"ATP5L","9606.ENSP00000300688"
"ATP5L2","9606.ENSP00000421076"
"ATP5O","9606.ENSP00000290299"
"ATP5S","9606.ENSP00000308334"
"ATP6","9606.ENSP00000354632"
"ATP6AP1","9606.ENSP00000358777"
"ATP6AP2","9606.ENSP00000367697"
"ATP6V0A1","9606.ENSP00000264649"
"ATP6V0A2","9606.ENSP00000332247"
"ATP6V0A4","9606.ENSP00000253856"
"ATP6V0B","9606.ENSP00000431605"
"ATP6V0C","9606.ENSP00000329757"
"ATP6V0D1","9606.ENSP00000290949"
"ATP6V0D2","9606.ENSP00000285393"
"ATP6V0E","9606.ENSP00000427941"
"ATP6V0E2L","9606.ENSP00000411672"
"ATP6V1A","9606.ENSP00000273398"
"ATP6V1B1","9606.ENSP00000234396"
"ATP6V1B2","9606.ENSP00000276390"
"ATP6V1C1","9606.ENSP00000379203"
"ATP6V1C2","9606.ENSP00000272238"
"ATP6V1D","9606.ENSP00000216442"
"ATP6V1E1","9606.ENSP00000253413"
"ATP6V1E2","9606.ENSP00000304891"
"ATP6V1F","9606.ENSP00000417378"
"ATP6V1G1","9606.ENSP00000363162"
"ATP6V1G2","9606.ENSP00000302194"
"ATP6V1G3","9606.ENSP00000281087"
"ATP6V1H","9606.ENSP00000352522"
"ATP7A","9606.ENSP00000345728"
"ATP7B","9606.ENSP00000242839"
"ATP8","9606.ENSP00000355265"
"ATP8A1","9606.ENSP00000371084"
"ATP8A2","9606.ENSP00000371070"
"ATP8B1","9606.ENSP00000283684"
"ATP8B2","9606.ENSP00000357475"
"ATP8B3","9606.ENSP00000311336"
"ATP8B4","9606.ENSP00000284509"
"ATP9A","9606.ENSP00000342481"
"ATP9B","9606.ENSP00000398076"
"ATPAF1","9606.ENSP00000361005"
"ATPAF2","9606.ENSP00000417190"
"ATPBD1B","9606.ENSP00000363250"
"ATPBD1C","9606.ENSP00000442770"
"ATPBD3","9606.ENSP00000390011"
"ATPBD4","9606.ENSP00000256538"
"ATPIF1","9606.ENSP00000335203"
"ATR","9606.ENSP00000343741"
"ATRN","9606.ENSP00000262919"
"ATRNL1","9606.ENSP00000347152"
"ATRX","9606.ENSP00000362441"
"ATXN10","9606.ENSP00000252934"
"ATXN2","9606.ENSP00000366843"
"ATXN2L","9606.ENSP00000378917"
"ATXN3","9606.ENSP00000376965"
"ATXN7","9606.ENSP00000381590"
"ATXN7L1","9606.ENSP00000410759"
"ATXN7L2","9606.ENSP00000358886"
"ATXN7L3","9606.ENSP00000397259"
"AUH","9606.ENSP00000364883"
"AUP1","9606.ENSP00000366748"
"AURKAIP1","9606.ENSP00000319778"
"AURKB","9606.ENSP00000463999"
"AURKC","9606.ENSP00000302898"
"AUTS2","9606.ENSP00000344087"
"AVEN","9606.ENSP00000306822"
"AVIL","9606.ENSP00000257861"
"AVP","9606.ENSP00000369647"
"AVPI1","9606.ENSP00000359660"
"AVPR1A","9606.ENSP00000299178"
"AVPR1B","9606.ENSP00000356094"
"AVPR2","9606.ENSP00000338072"
"AXIN1","9606.ENSP00000262320"
"AXIN2","9606.ENSP00000302625"
"AXL","9606.ENSP00000301178"
"AYP1","9606.ENSP00000308193"
"AYTL1","9606.ENSP00000262134"
"AYTL2","9606.ENSP00000283415"
"AZGP1","9606.ENSP00000292401"
"AZI1","9606.ENSP00000393583"
"AZI2","9606.ENSP00000419371"
"AZIN1","9606.ENSP00000321507"
"AZU1","9606.ENSP00000233997"
"B2M","9606.ENSP00000452780"
"B3GALNT2","9606.ENSP00000355559"
"B3GALT1","9606.ENSP00000303740"
"B3GALT2","9606.ENSP00000356404"
"B3GALT3","9606.ENSP00000323479"
"B3GALT5","9606.ENSP00000343318"
"B3GALT6","9606.ENSP00000368496"
"B3GALT7","9606.ENSP00000312700"
"B3GAT1","9606.ENSP00000307875"
"B3GAT2","9606.ENSP00000230053"
"B3GAT3","9606.ENSP00000265471"
"B3GNT1","9606.ENSP00000309096"
"B3GNT3","9606.ENSP00000321874"
"B3GNT4","9606.ENSP00000319636"
"B3GNT5","9606.ENSP00000316173"
"B3GNT7","9606.ENSP00000287590"
"B3GNTL1","9606.ENSP00000319979"
"B4GALNT1","9606.ENSP00000341562"
"B4GALNT2","9606.ENSP00000300404"
"B4GALNT3","9606.ENSP00000370376"
"B4GALNT4","9606.ENSP00000328277"
"B4GALT1","9606.ENSP00000369055"
"B4GALT2","9606.ENSP00000372035"
"B4GALT3","9606.ENSP00000320965"
"B4GALT4","9606.ENSP00000352144"
"B4GALT5","9606.ENSP00000360776"
"B4GALT6","9606.ENSP00000306459"
"B4GALT7","9606.ENSP00000029410"
"BAALC","9606.ENSP00000312457"
"BAAT","9606.ENSP00000259407"
"BACE1","9606.ENSP00000292095"
"BACE2","9606.ENSP00000332979"
"BACH1","9606.ENSP00000286800"
"BACH2","9606.ENSP00000257749"
"BAD","9606.ENSP00000309103"
"BAG1","9606.ENSP00000420514"
"BAG2","9606.ENSP00000359727"
"BAG3","9606.ENSP00000358081"
"BAG4","9606.ENSP00000287322"
"BAG5","9606.ENSP00000338814"
"BAGE2","9606.ENSP00000262189"
"BAHCC1","9606.ENSP00000303486"
"BAHD1","9606.ENSP00000396976"
"BAI1","9606.ENSP00000313046"
"BAI2","9606.ENSP00000362762"
"BAI3","9606.ENSP00000359630"
"BAIAP2","9606.ENSP00000316338"
"BAIAP2L1","9606.ENSP00000005260"
"BAIAP3","9606.ENSP00000324510"
"BAK1","9606.ENSP00000353878"
"BAMBI","9606.ENSP00000364683"
"BANF1","9606.ENSP00000310275"
"BANK1","9606.ENSP00000320509"
"BANP","9606.ENSP00000286122"
"BAP1","9606.ENSP00000417132"
"BAPX1","9606.ENSP00000371875"
"BARD1","9606.ENSP00000260947"
"BARHL1","9606.ENSP00000263610"
"BARHL2","9606.ENSP00000359474"
"BARX1","9606.ENSP00000253968"
"BARX2","9606.ENSP00000281437"
"BASP1","9606.ENSP00000319281"
"BAT1","9606.ENSP00000379475"
"BAT2","9606.ENSP00000365175"
"BAT2D1","9606.ENSP00000343629"
"BAT3","9606.ENSP00000365131"
"BATF","9606.ENSP00000286639"
"BATF2","9606.ENSP00000301887"
"BAX","9606.ENSP00000293288"
"BAZ1A","9606.ENSP00000353458"
"BAZ1B","9606.ENSP00000342434"
"BAZ2A","9606.ENSP00000446880"
"BAZ2B","9606.ENSP00000376534"
"BBC3","9606.ENSP00000404503"
"BBOX1","9606.ENSP00000263182"
"BBS1","9606.ENSP00000317469"
"BBS2","9606.ENSP00000245157"
"BBS4","9606.ENSP00000268057"
"BBS5","9606.ENSP00000295240"
"BBS7","9606.ENSP00000264499"
"BC002942","9606.ENSP00000424381"
"BCAM","9606.ENSP00000270233"
"BCAN","9606.ENSP00000331210"
"BCAP29","9606.ENSP00000368414"
"BCAP31","9606.ENSP00000392330"
"BCAR1","9606.ENSP00000391669"
"BCAR3","9606.ENSP00000260502"
"BCAS1","9606.ENSP00000379290"
"BCAS2","9606.ENSP00000358554"
"BCAS3","9606.ENSP00000375067"
"BCAS4","9606.ENSP00000351642"
"BCAT1","9606.ENSP00000443459"
"BCAT2","9606.ENSP00000322991"
"BCCIP","9606.ENSP00000357748"
"BCDIN3","9606.ENSP00000308546"
"BCHE","9606.ENSP00000264381"
"BCKDHA","9606.ENSP00000269980"
"BCKDHB","9606.ENSP00000318351"
"BCKDK","9606.ENSP00000219794"
"BCL10","9606.ENSP00000271015"
"BCL11A","9606.ENSP00000338774"
"BCL11B","9606.ENSP00000349723"
"BCL2","9606.ENSP00000329623"
"BCL2A1","9606.ENSP00000267953"
"BCL2L1","9606.ENSP00000302564"
"BCL2L10","9606.ENSP00000260442"
"BCL2L11","9606.ENSP00000376943"
"BCL2L12","9606.ENSP00000246785"
"BCL2L14","9606.ENSP00000309132"
"BCL2L2","9606.ENSP00000250405"
"BCL3","9606.ENSP00000164227"
"BCL6","9606.ENSP00000232014"
"BCL6B","9606.ENSP00000293805"
"BCL7A","9606.ENSP00000445868"
"BCL7B","9606.ENSP00000223368"
"BCL9","9606.ENSP00000234739"
"BCL9L","9606.ENSP00000300289"
"BCLAF1","9606.ENSP00000435210"
"BCMO1","9606.ENSP00000258168"
"BCMP11","9606.ENSP00000308606"
"BCNP1","9606.ENSP00000335040"
"BCOR","9606.ENSP00000367705"
"BCORL1","9606.ENSP00000218147"
"BCR","9606.ENSP00000303507"
"BCS1L","9606.ENSP00000352219"
"BDH1","9606.ENSP00000350914"
"BDH2","9606.ENSP00000296424"
"BDKRB1","9606.ENSP00000216629"
"BDKRB2","9606.ENSP00000307713"
"BDNF","9606.ENSP00000414303"
"BDP1","9606.ENSP00000351575"
"BEAN","9606.ENSP00000442793"
"BECN1","9606.ENSP00000354168"
"BET1","9606.ENSP00000222547"
"BET1L","9606.ENSP00000372210"
"BET3L","9606.ENSP00000357591"
"BEX1","9606.ENSP00000361813"
"BEXL1","9606.ENSP00000361776"
"BFAR","9606.ENSP00000261658"
"BFSP1","9606.ENSP00000367104"
"BFSP2","9606.ENSP00000304987"
"BGLAP","9606.ENSP00000357255"
"BGN","9606.ENSP00000327336"
"BHLHB2","9606.ENSP00000256495"
"BHLHB3","9606.ENSP00000242728"
"BHLHB4","9606.ENSP00000359371"
"BHLHB5","9606.ENSP00000318799"
"BHLHB8","9606.ENSP00000326391"
"BHMT","9606.ENSP00000274353"
"BHMT2","9606.ENSP00000255192"
"BICC1","9606.ENSP00000362993"
"BICD1","9606.ENSP00000281474"
"BICD2","9606.ENSP00000349351"
"BID","9606.ENSP00000318822"
"BIK","9606.ENSP00000216115"
"BIN1","9606.ENSP00000316779"
"BIN2","9606.ENSP00000267012"
"BIN3","9606.ENSP00000276416"
"BIRC1","9606.ENSP00000428657"
"BIRC2","9606.ENSP00000227758"
"BIRC3","9606.ENSP00000263464"
"BIRC4","9606.ENSP00000347858"
"BIRC4BP","9606.ENSP00000354822"
"BIRC5","9606.ENSP00000301633"
"BIRC6","9606.ENSP00000393596"
"BIRC7","9606.ENSP00000217169"
"BIRC8","9606.ENSP00000412957"
"BIVM","9606.ENSP00000257336"
"BLACE","9606.ENSP00000361625"
"BLCAP","9606.ENSP00000362637"
"BLK","9606.ENSP00000259089"
"BLM","9606.ENSP00000347232"
"BLMH","9606.ENSP00000261714"
"BLNK","9606.ENSP00000224337"
"BLOC1S1","9606.ENSP00000447537"
"BLOC1S2","9606.ENSP00000359398"
"BLOC1S3","9606.ENSP00000393840"
"BLR1","9606.ENSP00000292174"
"BLVRA","9606.ENSP00000265523"
"BLVRB","9606.ENSP00000263368"
"BLZF1","9606.ENSP00000327541"
"BMF","9606.ENSP00000346697"
"BMP1","9606.ENSP00000305714"
"BMP10","9606.ENSP00000295379"
"BMP15","9606.ENSP00000252677"
"BMP2","9606.ENSP00000368104"
"BMP2K","9606.ENSP00000334836"
"BMP3","9606.ENSP00000282701"
"BMP4","9606.ENSP00000245451"
"BMP5","9606.ENSP00000359866"
"BMP6","9606.ENSP00000283147"
"BMP7","9606.ENSP00000379204"
"BMP8A","9606.ENSP00000327440"
"BMP8B","9606.ENSP00000361915"
"BMPER","9606.ENSP00000297161"
"BMPR1A","9606.ENSP00000224764"
"BMPR1B","9606.ENSP00000264568"
"BMPR2","9606.ENSP00000363708"
"BMS1L","9606.ENSP00000363642"
"BMX","9606.ENSP00000308774"
"BNC1","9606.ENSP00000307041"
"BNC2","9606.ENSP00000370047"
"BNIP1","9606.ENSP00000231668"
"BNIP2","9606.ENSP00000267859"
"BNIP3","9606.ENSP00000357625"
"BNIP3L","9606.ENSP00000370003"
"BNIPL","9606.ENSP00000357927"
"BOAT","9606.ENSP00000415822"
"BOC","9606.ENSP00000347546"
"BOK","9606.ENSP00000314132"
"BOLA1","9606.ENSP00000358146"
"BOLA3","9606.ENSP00000331369"
"BOLL","9606.ENSP00000314792"
"BOP1","9606.ENSP00000304151"
"BPGM","9606.ENSP00000342032"
"BPI","9606.ENSP00000262865"
"BPIL1","9606.ENSP00000170150"
"BPIL2","9606.ENSP00000300399"
"BPNT1","9606.ENSP00000346440"
"BPY2","9606.ENSP00000329106"
"BPY2IP1","9606.ENSP00000325313"
"BRAF","9606.ENSP00000288602"
"BRAP","9606.ENSP00000403524"
"BRCA1","9606.ENSP00000418960"
"BRCA2","9606.ENSP00000369497"
"BRCC3","9606.ENSP00000358474"
"BRD1","9606.ENSP00000216267"
"BRD2","9606.ENSP00000378702"
"BRD3","9606.ENSP00000305918"
"BRD4","9606.ENSP00000263377"
"BRD7","9606.ENSP00000349456"
"BRD8","9606.ENSP00000254900"
"BRDG1","9606.ENSP00000265404"
"BRDT","9606.ENSP00000354568"
"BRE","9606.ENSP00000343412"
"BRF1","9606.ENSP00000448323"
"BRF2","9606.ENSP00000220659"
"BRIP1","9606.ENSP00000259008"
"BRLZ","9606.ENSP00000349238"
"BRMS1","9606.ENSP00000396052"
"BRMS1L","9606.ENSP00000216807"
"BRP44","9606.ENSP00000271373"
"BRP44L","9606.ENSP00000354223"
"BRPF1","9606.ENSP00000373340"
"BRPF3","9606.ENSP00000350267"
"BRRN1","9606.ENSP00000240423"
"BRS3","9606.ENSP00000359682"
"BRSK1","9606.ENSP00000310649"
"BRSK2","9606.ENSP00000310697"
"BRUNOL4","9606.ENSP00000355089"
"BRUNOL6","9606.ENSP00000287202"
"BRWD1","9606.ENSP00000330753"
"BRWD2","9606.ENSP00000263461"
"BRWD3","9606.ENSP00000362372"
"BSCL2","9606.ENSP00000354032"
"BSG","9606.ENSP00000333769"
"BSN","9606.ENSP00000296452"
"BSND","9606.ENSP00000360312"
"BSPRY","9606.ENSP00000363298"
"BST1","9606.ENSP00000265016"
"BST2","9606.ENSP00000252593"
"BTAF1","9606.ENSP00000265990"
"BTBD1","9606.ENSP00000261721"
"BTBD10","9606.ENSP00000278174"
"BTBD12","9606.ENSP00000294008"
"BTBD14B","9606.ENSP00000292431"
"BTBD2","9606.ENSP00000255608"
"BTBD3","9606.ENSP00000367471"
"BTBD7","9606.ENSP00000335615"
"BTBD9","9606.ENSP00000386121"
"BTC","9606.ENSP00000379092"
"BTD","9606.ENSP00000306477"
"BTF3","9606.ENSP00000369965"
"BTF3L4","9606.ENSP00000360664"
"BTG1","9606.ENSP00000256015"
"BTG2","9606.ENSP00000290551"
"BTG3","9606.ENSP00000344609"
"BTK","9606.ENSP00000308176"
"BTLA","9606.ENSP00000333919"
"BTN1A1","9606.ENSP00000244513"
"BTN2A1","9606.ENSP00000312158"
"BTN2A2","9606.ENSP00000349143"
"BTN3A1","9606.ENSP00000289361"
"BTNL9","9606.ENSP00000330200"
"BTRC","9606.ENSP00000359206"
"BUB1","9606.ENSP00000302530"
"BUB1B","9606.ENSP00000287598"
"BUB3","9606.ENSP00000357858"
"BVES","9606.ENSP00000313172"
"BXDC1","9606.ENSP00000402338"
"BXDC2","9606.ENSP00000338862"
"BXDC5","9606.ENSP00000359688"
"BYSL","9606.ENSP00000230340"
"BZRAP1","9606.ENSP00000345824"
"BZRP","9606.ENSP00000328973"
"BZW1","9606.ENSP00000394316"
"BZW2","9606.ENSP00000258761"
"C10ORF10","9606.ENSP00000298295"
"C10ORF104","9606.ENSP00000299381"
"C10ORF107","9606.ENSP00000328698"
"C10ORF11","9606.ENSP00000361577"
"C10ORF119","9606.ENSP00000353098"
"C10ORF121","9606.ENSP00000450924"
"C10ORF128","9606.ENSP00000417246"
"C10ORF129","9606.ENSP00000340296"
"C10ORF137","9606.ENSP00000349244"
"C10ORF18","9606.ENSP00000328426"
"C10ORF22","9606.ENSP00000362888"
"C10ORF25","9606.ENSP00000298298"
"C10ORF26","9606.ENSP00000414721"
"C10ORF27","9606.ENSP00000299290"
"C10ORF28","9606.ENSP00000298999"
"C10ORF4","9606.ENSP00000360488"
"C10ORF42","9606.ENSP00000362144"
"C10ORF46","9606.ENSP00000358147"
"C10ORF57","9606.ENSP00000361355"
"C10ORF63","9606.ENSP00000331044"
"C10ORF65","9606.ENSP00000359680"
"C10ORF7","9606.ENSP00000281141"
"C10ORF78","9606.ENSP00000358742"
"C10ORF79","9606.ENSP00000349568"
"C10ORF83","9606.ENSP00000307636"
"C10ORF86","9606.ENSP00000358019"
"C10ORF89","9606.ENSP00000357882"
"C10ORF9","9606.ENSP00000363836"
"C10ORF96","9606.ENSP00000329860"
"C10ORF97","9606.ENSP00000277632"
"C11ORF10","9606.ENSP00000257262"
"C11ORF11","9606.ENSP00000257215"
"C11ORF17","9606.ENSP00000310459"
"C11ORF2","9606.ENSP00000279281"
"C11ORF3","9606.ENSP00000256545"
"C11ORF30","9606.ENSP00000334130"
"C11ORF31","9606.ENSP00000373509"
"C11ORF41","9606.ENSP00000315295"
"C11ORF46","9606.ENSP00000282032"
"C11ORF51","9606.ENSP00000227618"
"C11ORF54","9606.ENSP00000433721"
"C11ORF56","9606.ENSP00000265978"
"C11ORF9","9606.ENSP00000278836"
"C12ORF10","9606.ENSP00000267103"
"C12ORF11","9606.ENSP00000261191"
"C12ORF22","9606.ENSP00000228515"
"C12ORF23","9606.ENSP00000280756"
"C12ORF29","9606.ENSP00000349358"
"C12ORF30","9606.ENSP00000261745"
"C12ORF31","9606.ENSP00000266604"
"C12ORF32","9606.ENSP00000438590"
"C12ORF38","9606.ENSP00000304941"
"C12ORF39","9606.ENSP00000256969"
"C12ORF4","9606.ENSP00000261250"
"C12ORF41","9606.ENSP00000415436"
"C12ORF44","9606.ENSP00000338990"
"C12ORF46","9606.ENSP00000266397"
"C12ORF48","9606.ENSP00000351153"
"C12ORF5","9606.ENSP00000179259"
"C12ORF58","9606.ENSP00000376946"
"C12ORF62","9606.ENSP00000326052"
"C13ORF1","9606.ENSP00000354774"
"C13ORF10","9606.ENSP00000267229"
"C13ORF12","9606.ENSP00000370222"
"C13ORF21","9606.ENSP00000368477"
"C13ORF24","9606.ENSP00000317144"
"C13ORF3","9606.ENSP00000319417"
"C13ORF7","9606.ENSP00000282003"
"C14ORF1","9606.ENSP00000256319"
"C14ORF10","9606.ENSP00000261475"
"C14ORF100","9606.ENSP00000261247"
"C14ORF102","9606.ENSP00000346335"
"C14ORF103","9606.ENSP00000353010"
"C14ORF104","9606.ENSP00000298292"
"C14ORF105","9606.ENSP00000216445"
"C14ORF106","9606.ENSP00000309790"
"C14ORF108","9606.ENSP00000261558"
"C14ORF11","9606.ENSP00000250454"
"C14ORF111","9606.ENSP00000344393"
"C14ORF120","9606.ENSP00000386134"
"C14ORF122","9606.ENSP00000216799"
"C14ORF125","9606.ENSP00000437968"
"C14ORF129","9606.ENSP00000412315"
"C14ORF130","9606.ENSP00000013070"
"C14ORF133","9606.ENSP00000339122"
